Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1.67396E+15,1 to 13 Years,B.Com,$61K-$115K,Singapore,Singapore,1.3521,103.8198,Full-Time,57204,1/23/2023,Female,Kelly Maxwell,(418)437-5783x2091,Veterinarian,Small Animal Veterinarian,Stack Overflow Jobs,"A Small Animal Veterinarian provides medical care to small pets, such as dogs and cats. They diagnose illnesses, perform surgeries, and advise pet owners on healthcare practices.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Veterinary medicine Small animal care and surgery Animal diagnostics Preventive medicine Client communication Surgical skills Radiology Anesthesia Laboratory diagnostics Compassion and empathy Problem-solving Attention to detail,"Diagnose and treat illnesses and injuries in domestic pets, such as dogs and cats. Perform surgeries, vaccinations, and routine check-ups. Provide pet owners with medical advice and care plans.",China Telecom,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Beijing"",""State"":""Beijing"",""Zip"":""100033"",""Website"":""https://www.chinatelecom-h.com/"",""Ticker"":""601728.SS"",""CEO"":""Yang Jie""}"
2.39962E+15,2 to 9 Years,PhD,$62K-$107K,Kingstown,St. Vincent and the Grenadines,12.9843,-61.2872,Contract,105815,12/12/2022,Male,Larry Williams,(711)366-2756x113,UX Researcher,UX Strategist,Jobs2Careers,"Develop user experience (UX) strategies, create user journeys, and ensure user-centric design in product development.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",User experience strategy User journey mapping Design thinking,Develop UX strategies and roadmaps based on user research and business goals. Collaborate with design and development teams to implement UX enhancements. Conduct usability assessments of existing products.,Norfolk Southern,"{""Sector"":""Transportation"",""Industry"":""Railroads"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30308"",""Website"":""www.norfolksouthern.com"",""Ticker"":""NSC"",""CEO"":""Alan H. Shaw""}"
2.56711E+15,5 to 13 Years,BA,$63K-$116K,Castries,St. Lucia,13.9094,-60.9789,Contract,54811,2/26/2023,Female,Patricia Lopez,(516)292-0092x771,Finance Manager,Accounting Manager,ZipRecruiter,"Accounting Managers supervise accounting teams. They ensure accurate financial reporting, manage budgets, and oversee financial transactions and compliance with accounting standards.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Accounting principles Financial reporting Team management Budgeting Financial analysis,"Manage accounting functions, including financial reporting and compliance. Ensure accurate and timely financial statements. Oversee audits and tax filings.",BJ's Wholesale Club,"{""Sector"":""Retail"",""Industry"":""General Merchandisers"",""City"":""Marlborough"",""State"":""Massachusetts"",""Zip"":""1752"",""Website"":""www.bjs.com"",""Ticker"":""BJ"",""CEO"":""Robert W. Eddy""}"
2.34959E+15,5 to 9 Years,MCA,$61K-$90K,Tehran,"Iran, Islamic Rep.",32.4279,53.688,Intern,131395,7/18/2022,Both,Elizabeth Chambers,+1-326-500-1256x54137,Web Developer,Backend Web Developer,Snagajob,"Backend Web Developers build and maintain the server-side logic and infrastructure required for web applications. They work on data storage, APIs, and server communication to support the functionality of web applications.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Server-side programming (e.g., Node.js, Python) Database management (e.g., SQL, MongoDB)",Develop server-side logic and databases to support web applications. Optimize application performance and security. Implement RESTful APIs for data retrieval and manipulation.,Telstra Corporation,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Melbourne"",""State"":""VIC"",""Zip"":""3000"",""Website"":""https://www.telstra.com.au/"",""Ticker"":""TLS"",""CEO"":""Andrew Penn""}"
3.0178E+15,3 to 14 Years,B.Tech,$56K-$84K,Bissau,Guinea-Bissau,11.8037,-15.1804,Contract,115606,8/24/2023,Both,Kimberly Gregory,001-592-783-3050x550,Software Tester,Quality Assurance Analyst,Snagajob,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing","Test software applications and systems to identify defects and ensure quality. Create test plans, test cases, and test scripts. Collaborate with development teams to resolve issues.",Allstate,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Northbrook"",""State"":""Illinois"",""Zip"":""60062"",""Website"":""www.allstate.com"",""Ticker"":""ALL"",""CEO"":""Tom Wilson""}"
1.18097E+15,1 to 13 Years,B.Tech,$59K-$82K,Nairobi,Kenya,-1.2864,36.8172,Temporary,37054,9/28/2021,Both,Kathryn Snyder,001-422-899-3731x23712,Legal Advisor,Corporate Counsel,SimplyHired,"As a Corporate Counsel, you will focus on legal matters related to corporate governance, mergers and acquisitions, and corporate compliance. You will draft and review corporate documents, oversee compliance programs, and handle complex legal negotiations. Your role includes managing legal relationships with external partners and providing strategic legal guidance to the company.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Corporate law Compliance Mergers and acquisitions Corporate governance Contract drafting Risk management Legal strategy Due diligence,"Specialize in corporate law, advising companies on legal compliance, mergers and acquisitions, and corporate governance. Ensure legal risk mitigation and compliance with corporate regulations. Handle corporate transactions and contracts.",Ferguson plc,"{""Sector"":""Construction and Engineering"",""Industry"":""Distribution/Wholesale"",""City"":""Newport News"",""State"":""VA"",""Zip"":""23602"",""Website"":""www.fergusonplc.com"",""Ticker"":""FERG.L"",""CEO"":""Kevin Murphy""}"
2.76028E+15,3 to 14 Years,B.Com,$55K-$115K,Paris,France,46.603354,1.888334,Contract,78990,1/2/2023,Both,Donald Harper,+1-580-351-3717x16026,Network Engineer,Wireless Network Engineer,Jobs2Careers,"Wireless Network Engineers design, implement, and maintain wireless network solutions. They optimize wireless connectivity, troubleshoot issues, and ensure reliable and secure wireless communications.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Wireless network design and architecture Wi-Fi standards and protocols RF (Radio Frequency) planning and optimization Wireless security protocols Troubleshooting wireless network issues,"Design, configure, and optimize wireless networks, ensuring reliable and secure wireless connectivity. Troubleshoot wireless network issues. Plan and implement wireless network upgrades.",FirstEnergy,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Akron"",""State"":""Ohio"",""Zip"":""44308"",""Website"":""www.firstenergycorp.com"",""Ticker"":""FE"",""CEO"":""Brian X. Tierney""}"
5.20744E+14,5 to 14 Years,BBA,$57K-$91K,Thimphu,Bhutan,27.5142,90.4336,Intern,103350,4/2/2022,Male,Robin Evans,+1-683-530-6702x36733,Graphic Designer,Web Graphic Designer,SimplyHired,"Web Graphic Designers create visually appealing graphics, images, and layouts for websites. They work closely with web developers and UI/UX designers to ensure that web content is aesthetically pleasing, on-brand, and engaging to users.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Graphic design tools (e.g., Adobe Creative Suite) Web design principles User interface (UI) design Visual communication Typography Creativity and artistic skills","Create visually appealing graphics and layouts for websites, digital marketing materials, and user interfaces. Ensure consistent branding across digital platforms. Optimize images and graphics for web use.",Sonic Automotive,"{""Sector"":""Automotive"",""Industry"":""Automotive Retailing, Services"",""City"":""Charlotte"",""State"":""North Carolina"",""Zip"":""28211"",""Website"":""www.sonicautomotive.com"",""Ticker"":""SAH"",""CEO"":""David Bruton Smith""}"
2.05077E+15,0 to 8 Years,BBA,$58K-$94K,Banjul,Gambia,13.4432,-15.3101,Intern,54511,2/10/2022,Both,Alexander Fitzgerald,(637)413-1555x11821,Customer Success Manager,Customer Support Specialist,ZipRecruiter,A Customer Support Specialist assists customers with inquiries or issues related to a companys products or services. They provide solutions and maintain customer satisfaction.,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Customer service Problem-solving Communication skills Ticketing system usage Product knowledge,"Provide responsive and effective customer support, addressing inquiries and resolving issues. Escalate and track customer cases as needed. Document customer interactions and feedback.",Principal Financial,"{""Sector"":""Financial Services"",""Industry"":""Insurance: Life, Health (Stock)"",""City"":""Des Moines"",""State"":""Iowa"",""Zip"":""50392"",""Website"":""www.principal.com"",""Ticker"":""PFG"",""CEO"":""""}"
1.40256E+15,0 to 10 Years,M.Tech,$63K-$108K,Vientiane,Lao PDR,19.8563,102.4955,Contract,64749,4/26/2023,Female,Julia Hernandez,(829)881-0270x769,Java Developer,Java Web Application Developer,ZipRecruiter,"Java Web Application Developers create web applications using Java technologies. They develop user interfaces, integrate backend systems, and ensure the functionality and security of web applications to provide a seamless user experience.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Web application development Java web frameworks (e.g., Servlets, JSP) Frontend integration User authentication Security protocols Code documentation","Focus on developing Java-based web applications, including frontend and backend components. Create user interfaces and integrate with databases. Ensure web application security and performance.",Insight Enterprises,"{""Sector"":""IT Services"",""Industry"":""Information Technology Services"",""City"":""Chandler"",""State"":""Arizona"",""Zip"":""85286"",""Website"":""www.insight.com"",""Ticker"":""NSIT"",""CEO"":""Joyce Mullen""}"
2.73399E+14,1 to 9 Years,PhD,$61K-$91K,Kabul,Afghanistan,33.9391,67.71,Full-Time,75860,8/6/2023,Female,Robert Fletcher,+1-201-336-4311x897,Software Tester,Automation Tester,ZipRecruiter,An Automation Tester uses automated testing tools to verify the functionality and performance of software applications. They create and execute automated test scripts.,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Test automation tools (e.g., Selenium, Appium) Scripting languages (e.g., Python, Java) Test framework development Continuous integration tools Test data management",Implement and maintain test automation frameworks. Write automated test scripts for regression testing. Analyze test results and provide feedback for continuous improvement.,BlueScope Steel,"{""Sector"":""Mining and Metals/Manufacturing"",""Industry"":""Manufacturing/Steel"",""City"":""Melbourne"",""State"":""VIC"",""Zip"":""3000"",""Website"":""https://www.bluescope.com/"",""Ticker"":""BSL"",""CEO"":""Mark Vassella""}"
2.98045E+14,3 to 10 Years,MCA,$63K-$130K,Riga,Latvia,56.8796,24.6032,Part-Time,79587,7/26/2022,Female,Elizabeth Mcmillan,7298640339,Project Manager,Agile Project Manager,Stack Overflow Jobs,"The Agile Project Manager leads Agile teams, facilitating effective project development and delivery. They use Agile methodologies to manage tasks, prioritize work, and adapt to changing requirements while fostering collaboration among team members.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Agile methodologies Scrum or Kanban Team collaboration Agile tools (e.g., Jira)","Facilitate agile project development, collaborate with cross-functional teams, and manage project backlogs and sprints. Coach and mentor team members on agile practices. Drive continuous improvement of agile processes.",The Coca-Cola Company,"{""Sector"":""Food and Beverage"",""Industry"":""Beverage"",""City"":""Atlanta"",""State"":""GA"",""Zip"":""30313"",""Website"":""https://www.coca-colacompany.com/"",""Ticker"":""KO"",""CEO"":""James Quincey""}"
